threads,1,n,512,nb,16,sch_rec,0.145354,sch_run,0.594292,
threads,1,n,512,nb,16,sch_rec,0.142712,sch_run,0.592470,
threads,1,n,512,nb,16,sch_rec,0.142793,sch_run,0.594770,
threads,1,n,512,nb,16,sch_rec,0.141222,sch_run,0.595241,
threads,1,n,512,nb,16,sch_rec,0.142905,sch_run,0.592379,
threads,1,n,512,nb,16,sch_rec,0.144176,sch_run,0.591738,
threads,1,n,512,nb,16,sch_rec,0.145450,sch_run,0.592231,
threads,1,n,512,nb,16,sch_rec,0.143186,sch_run,0.591353,
threads,1,n,512,nb,16,sch_rec,0.143216,sch_run,0.591795,
threads,1,n,512,nb,16,sch_rec,0.143765,sch_run,0.593162,
threads,2,n,512,nb,16,sch_rec,0.143819,sch_run,0.319628,
threads,2,n,512,nb,16,sch_rec,0.142257,sch_run,0.316113,
threads,2,n,512,nb,16,sch_rec,0.142983,sch_run,0.315423,
threads,2,n,512,nb,16,sch_rec,0.144184,sch_run,0.317467,
threads,2,n,512,nb,16,sch_rec,0.142853,sch_run,0.315119,
threads,2,n,512,nb,16,sch_rec,0.144879,sch_run,0.318899,
threads,2,n,512,nb,16,sch_rec,0.144154,sch_run,0.315471,
threads,2,n,512,nb,16,sch_rec,0.143510,sch_run,0.314356,
threads,2,n,512,nb,16,sch_rec,0.143473,sch_run,0.314032,
threads,2,n,512,nb,16,sch_rec,0.144414,sch_run,0.315084,
threads,4,n,512,nb,16,sch_rec,0.144027,sch_run,0.175794,
threads,4,n,512,nb,16,sch_rec,0.140841,sch_run,0.175400,
threads,4,n,512,nb,16,sch_rec,0.143448,sch_run,0.176063,
threads,4,n,512,nb,16,sch_rec,0.141105,sch_run,0.175076,
threads,4,n,512,nb,16,sch_rec,0.143082,sch_run,0.175131,
threads,4,n,512,nb,16,sch_rec,0.143963,sch_run,0.175837,
threads,4,n,512,nb,16,sch_rec,0.142795,sch_run,0.174573,
threads,4,n,512,nb,16,sch_rec,0.143242,sch_run,0.174557,
threads,4,n,512,nb,16,sch_rec,0.144063,sch_run,0.174093,
threads,4,n,512,nb,16,sch_rec,0.144081,sch_run,0.174923,
threads,1,n,512,nb,32,sch_rec,0.019125,sch_run,0.511720,
threads,1,n,512,nb,32,sch_rec,0.018862,sch_run,0.512613,
threads,1,n,512,nb,32,sch_rec,0.019073,sch_run,0.511839,
threads,1,n,512,nb,32,sch_rec,0.019079,sch_run,0.513277,
threads,1,n,512,nb,32,sch_rec,0.019130,sch_run,0.513182,
threads,1,n,512,nb,32,sch_rec,0.019180,sch_run,0.511810,
threads,1,n,512,nb,32,sch_rec,0.019102,sch_run,0.511731,
threads,1,n,512,nb,32,sch_rec,0.019165,sch_run,0.511563,
threads,1,n,512,nb,32,sch_rec,0.019093,sch_run,0.513908,
threads,1,n,512,nb,32,sch_rec,0.019081,sch_run,0.512086,
threads,2,n,512,nb,32,sch_rec,0.019095,sch_run,0.260720,
threads,2,n,512,nb,32,sch_rec,0.019102,sch_run,0.261479,
threads,2,n,512,nb,32,sch_rec,0.019066,sch_run,0.260501,
threads,2,n,512,nb,32,sch_rec,0.019095,sch_run,0.259889,
threads,2,n,512,nb,32,sch_rec,0.018982,sch_run,0.259619,
threads,2,n,512,nb,32,sch_rec,0.019080,sch_run,0.259737,
threads,2,n,512,nb,32,sch_rec,0.019073,sch_run,0.259069,
threads,2,n,512,nb,32,sch_rec,0.019090,sch_run,0.258684,
threads,2,n,512,nb,32,sch_rec,0.019066,sch_run,0.257665,
threads,2,n,512,nb,32,sch_rec,0.019063,sch_run,0.258327,
threads,4,n,512,nb,32,sch_rec,0.019099,sch_run,0.133396,
threads,4,n,512,nb,32,sch_rec,0.018987,sch_run,0.133001,
threads,4,n,512,nb,32,sch_rec,0.019095,sch_run,0.133249,
threads,4,n,512,nb,32,sch_rec,0.019072,sch_run,0.133152,
threads,4,n,512,nb,32,sch_rec,0.019092,sch_run,0.133604,
threads,4,n,512,nb,32,sch_rec,0.019066,sch_run,0.133867,
threads,4,n,512,nb,32,sch_rec,0.019006,sch_run,0.133432,
threads,4,n,512,nb,32,sch_rec,0.019017,sch_run,0.133489,
threads,4,n,512,nb,32,sch_rec,0.019100,sch_run,0.132668,
threads,4,n,512,nb,32,sch_rec,0.019046,sch_run,0.132783,
threads,1,n,512,nb,64,sch_rec,0.004267,sch_run,0.495128,
threads,1,n,512,nb,64,sch_rec,0.004225,sch_run,0.494922,
threads,1,n,512,nb,64,sch_rec,0.004151,sch_run,0.495479,
threads,1,n,512,nb,64,sch_rec,0.004187,sch_run,0.495052,
threads,1,n,512,nb,64,sch_rec,0.004213,sch_run,0.495775,
threads,1,n,512,nb,64,sch_rec,0.004204,sch_run,0.495325,
threads,1,n,512,nb,64,sch_rec,0.004182,sch_run,0.495241,
threads,1,n,512,nb,64,sch_rec,0.004140,sch_run,0.494831,
threads,1,n,512,nb,64,sch_rec,0.004342,sch_run,0.494917,
threads,1,n,512,nb,64,sch_rec,0.004174,sch_run,0.494945,
threads,2,n,512,nb,64,sch_rec,0.004145,sch_run,0.250516,
threads,2,n,512,nb,64,sch_rec,0.004156,sch_run,0.249689,
threads,2,n,512,nb,64,sch_rec,0.004199,sch_run,0.248744,
threads,2,n,512,nb,64,sch_rec,0.004180,sch_run,0.248164,
threads,2,n,512,nb,64,sch_rec,0.004189,sch_run,0.247713,
threads,2,n,512,nb,64,sch_rec,0.004261,sch_run,0.247338,
threads,2,n,512,nb,64,sch_rec,0.004268,sch_run,0.246947,
threads,2,n,512,nb,64,sch_rec,0.004269,sch_run,0.246875,
threads,2,n,512,nb,64,sch_rec,0.004199,sch_run,0.246632,
threads,2,n,512,nb,64,sch_rec,0.004268,sch_run,0.246089,
threads,4,n,512,nb,64,sch_rec,0.004173,sch_run,0.128999,
threads,4,n,512,nb,64,sch_rec,0.004229,sch_run,0.128668,
threads,4,n,512,nb,64,sch_rec,0.004148,sch_run,0.126040,
threads,4,n,512,nb,64,sch_rec,0.004127,sch_run,0.127909,
threads,4,n,512,nb,64,sch_rec,0.004250,sch_run,0.126080,
threads,4,n,512,nb,64,sch_rec,0.004133,sch_run,0.127875,
threads,4,n,512,nb,64,sch_rec,0.004249,sch_run,0.128114,
threads,4,n,512,nb,64,sch_rec,0.004266,sch_run,0.126963,
threads,4,n,512,nb,64,sch_rec,0.004178,sch_run,0.126410,
threads,4,n,512,nb,64,sch_rec,0.004238,sch_run,0.124262,
threads,1,n,512,nb,128,sch_rec,0.001646,sch_run,0.496803,
threads,1,n,512,nb,128,sch_rec,0.001603,sch_run,0.496239,
threads,1,n,512,nb,128,sch_rec,0.001578,sch_run,0.496748,
threads,1,n,512,nb,128,sch_rec,0.001585,sch_run,0.496586,
threads,1,n,512,nb,128,sch_rec,0.001521,sch_run,0.496840,
threads,1,n,512,nb,128,sch_rec,0.001528,sch_run,0.496359,
threads,1,n,512,nb,128,sch_rec,0.001510,sch_run,0.496727,
threads,1,n,512,nb,128,sch_rec,0.001523,sch_run,0.496295,
threads,1,n,512,nb,128,sch_rec,0.001516,sch_run,0.496712,
threads,1,n,512,nb,128,sch_rec,0.001532,sch_run,0.496234,
threads,2,n,512,nb,128,sch_rec,0.001541,sch_run,0.256705,
threads,2,n,512,nb,128,sch_rec,0.001533,sch_run,0.251593,
threads,2,n,512,nb,128,sch_rec,0.001540,sch_run,0.251062,
threads,2,n,512,nb,128,sch_rec,0.001593,sch_run,0.250510,
threads,2,n,512,nb,128,sch_rec,0.001551,sch_run,0.249830,
threads,2,n,512,nb,128,sch_rec,0.001566,sch_run,0.248015,
threads,2,n,512,nb,128,sch_rec,0.001523,sch_run,0.247787,
threads,2,n,512,nb,128,sch_rec,0.001513,sch_run,0.245564,
threads,2,n,512,nb,128,sch_rec,0.001555,sch_run,0.245158,
threads,2,n,512,nb,128,sch_rec,0.001537,sch_run,0.244784,
threads,4,n,512,nb,128,sch_rec,0.001536,sch_run,0.135095,
threads,4,n,512,nb,128,sch_rec,0.001528,sch_run,0.134166,
threads,4,n,512,nb,128,sch_rec,0.001512,sch_run,0.134993,
threads,4,n,512,nb,128,sch_rec,0.001546,sch_run,0.133527,
threads,4,n,512,nb,128,sch_rec,0.001507,sch_run,0.134433,
threads,4,n,512,nb,128,sch_rec,0.001516,sch_run,0.133372,
threads,4,n,512,nb,128,sch_rec,0.001605,sch_run,0.134387,
threads,4,n,512,nb,128,sch_rec,0.001587,sch_run,0.134478,
threads,4,n,512,nb,128,sch_rec,0.001590,sch_run,0.133888,
threads,4,n,512,nb,128,sch_rec,0.001594,sch_run,0.133831,
threads,1,n,512,nb,256,sch_rec,0.000901,sch_run,0.495783,
threads,1,n,512,nb,256,sch_rec,0.000887,sch_run,0.495258,
threads,1,n,512,nb,256,sch_rec,0.000876,sch_run,0.495596,
threads,1,n,512,nb,256,sch_rec,0.000897,sch_run,0.495398,
threads,1,n,512,nb,256,sch_rec,0.000912,sch_run,0.495692,
threads,1,n,512,nb,256,sch_rec,0.000884,sch_run,0.495114,
threads,1,n,512,nb,256,sch_rec,0.000949,sch_run,0.495639,
threads,1,n,512,nb,256,sch_rec,0.000884,sch_run,0.495086,
threads,1,n,512,nb,256,sch_rec,0.000890,sch_run,0.495652,
threads,1,n,512,nb,256,sch_rec,0.000886,sch_run,0.495190,
threads,2,n,512,nb,256,sch_rec,0.000874,sch_run,0.308670,
threads,2,n,512,nb,256,sch_rec,0.000897,sch_run,0.284412,
threads,2,n,512,nb,256,sch_rec,0.000897,sch_run,0.283452,
threads,2,n,512,nb,256,sch_rec,0.000891,sch_run,0.283744,
threads,2,n,512,nb,256,sch_rec,0.000892,sch_run,0.283753,
threads,2,n,512,nb,256,sch_rec,0.000896,sch_run,0.283493,
threads,2,n,512,nb,256,sch_rec,0.000893,sch_run,0.283639,
threads,2,n,512,nb,256,sch_rec,0.000882,sch_run,0.282772,
threads,2,n,512,nb,256,sch_rec,0.000873,sch_run,0.282490,
threads,2,n,512,nb,256,sch_rec,0.000911,sch_run,0.281697,
threads,4,n,512,nb,256,sch_rec,0.000894,sch_run,0.281035,
threads,4,n,512,nb,256,sch_rec,0.000880,sch_run,0.279838,
threads,4,n,512,nb,256,sch_rec,0.000900,sch_run,0.279581,
threads,4,n,512,nb,256,sch_rec,0.000881,sch_run,0.280289,
threads,4,n,512,nb,256,sch_rec,0.000952,sch_run,0.279104,
threads,4,n,512,nb,256,sch_rec,0.000897,sch_run,0.279693,
threads,4,n,512,nb,256,sch_rec,0.000878,sch_run,0.279834,
threads,4,n,512,nb,256,sch_rec,0.000906,sch_run,0.276509,
threads,4,n,512,nb,256,sch_rec,0.000879,sch_run,0.274552,
threads,4,n,512,nb,256,sch_rec,0.000884,sch_run,0.274076,
threads,1,n,512,nb,512,sch_rec,0.000672,sch_run,0.485128,
threads,1,n,512,nb,512,sch_rec,0.000645,sch_run,0.484612,
threads,1,n,512,nb,512,sch_rec,0.000644,sch_run,0.485065,
threads,1,n,512,nb,512,sch_rec,0.000644,sch_run,0.484476,
threads,1,n,512,nb,512,sch_rec,0.000638,sch_run,0.485027,
threads,1,n,512,nb,512,sch_rec,0.000634,sch_run,0.484481,
threads,1,n,512,nb,512,sch_rec,0.000627,sch_run,0.484962,
threads,1,n,512,nb,512,sch_rec,0.000649,sch_run,0.484650,
threads,1,n,512,nb,512,sch_rec,0.000648,sch_run,0.485090,
threads,1,n,512,nb,512,sch_rec,0.000651,sch_run,0.484487,
threads,2,n,512,nb,512,sch_rec,0.000638,sch_run,0.484955,
threads,2,n,512,nb,512,sch_rec,0.000637,sch_run,0.484445,
threads,2,n,512,nb,512,sch_rec,0.000633,sch_run,0.484922,
threads,2,n,512,nb,512,sch_rec,0.000638,sch_run,0.484457,
threads,2,n,512,nb,512,sch_rec,0.000640,sch_run,0.484903,
threads,2,n,512,nb,512,sch_rec,0.000631,sch_run,0.484514,
threads,2,n,512,nb,512,sch_rec,0.000634,sch_run,0.484938,
threads,2,n,512,nb,512,sch_rec,0.000637,sch_run,0.484463,
threads,2,n,512,nb,512,sch_rec,0.000632,sch_run,0.484865,
threads,2,n,512,nb,512,sch_rec,0.000639,sch_run,0.484534,
threads,4,n,512,nb,512,sch_rec,0.000645,sch_run,0.487004,
threads,4,n,512,nb,512,sch_rec,0.000658,sch_run,0.487415,
threads,4,n,512,nb,512,sch_rec,0.000646,sch_run,0.486884,
threads,4,n,512,nb,512,sch_rec,0.000672,sch_run,0.487574,
threads,4,n,512,nb,512,sch_rec,0.000640,sch_run,0.487103,
threads,4,n,512,nb,512,sch_rec,0.000644,sch_run,0.487459,
threads,4,n,512,nb,512,sch_rec,0.000692,sch_run,0.487114,
threads,4,n,512,nb,512,sch_rec,0.000642,sch_run,0.487444,
threads,4,n,512,nb,512,sch_rec,0.000642,sch_run,0.487234,
threads,4,n,512,nb,512,sch_rec,0.000627,sch_run,0.487385,
threads,1,n,1024,nb,16,sch_rec,1.279631,sch_run,5.069662,
threads,1,n,1024,nb,16,sch_rec,1.280475,sch_run,5.065952,
threads,1,n,1024,nb,16,sch_rec,1.278646,sch_run,5.067317,
threads,1,n,1024,nb,16,sch_rec,1.280250,sch_run,5.065124,
threads,1,n,1024,nb,16,sch_rec,1.280908,sch_run,5.065628,
threads,1,n,1024,nb,16,sch_rec,1.280166,sch_run,5.064956,
threads,1,n,1024,nb,16,sch_rec,1.280153,sch_run,5.061822,
threads,1,n,1024,nb,16,sch_rec,1.280657,sch_run,5.061543,
threads,1,n,1024,nb,16,sch_rec,1.280943,sch_run,5.066832,
threads,1,n,1024,nb,16,sch_rec,1.281562,sch_run,5.066816,
threads,2,n,1024,nb,16,sch_rec,1.280226,sch_run,2.699543,
threads,2,n,1024,nb,16,sch_rec,1.280950,sch_run,2.681382,
threads,2,n,1024,nb,16,sch_rec,1.281099,sch_run,2.700296,
threads,2,n,1024,nb,16,sch_rec,1.281078,sch_run,2.684873,
threads,2,n,1024,nb,16,sch_rec,1.280426,sch_run,2.688966,
threads,2,n,1024,nb,16,sch_rec,1.280375,sch_run,2.672797,
threads,2,n,1024,nb,16,sch_rec,1.280655,sch_run,2.690008,
threads,2,n,1024,nb,16,sch_rec,1.281269,sch_run,2.689211,
threads,2,n,1024,nb,16,sch_rec,1.280662,sch_run,2.678629,
threads,2,n,1024,nb,16,sch_rec,1.282466,sch_run,2.687706,
threads,4,n,1024,nb,16,sch_rec,1.280779,sch_run,1.498183,
threads,4,n,1024,nb,16,sch_rec,1.282009,sch_run,1.501916,
threads,4,n,1024,nb,16,sch_rec,1.280004,sch_run,1.501132,
threads,4,n,1024,nb,16,sch_rec,1.280817,sch_run,1.501285,
threads,4,n,1024,nb,16,sch_rec,1.281561,sch_run,1.499885,
threads,4,n,1024,nb,16,sch_rec,1.280835,sch_run,1.502502,
threads,4,n,1024,nb,16,sch_rec,1.279827,sch_run,1.496407,
threads,4,n,1024,nb,16,sch_rec,1.280566,sch_run,1.498887,
threads,4,n,1024,nb,16,sch_rec,1.280246,sch_run,1.493541,
threads,4,n,1024,nb,16,sch_rec,1.281075,sch_run,1.497058,
threads,1,n,1024,nb,32,sch_rec,0.165861,sch_run,4.435689,
threads,1,n,1024,nb,32,sch_rec,0.166188,sch_run,4.431731,
threads,1,n,1024,nb,32,sch_rec,0.166622,sch_run,4.428748,
threads,1,n,1024,nb,32,sch_rec,0.166286,sch_run,4.426050,
threads,1,n,1024,nb,32,sch_rec,0.167381,sch_run,4.421742,
threads,1,n,1024,nb,32,sch_rec,0.165980,sch_run,4.417542,
threads,1,n,1024,nb,32,sch_rec,0.166871,sch_run,4.413103,
threads,1,n,1024,nb,32,sch_rec,0.165873,sch_run,4.413289,
threads,1,n,1024,nb,32,sch_rec,0.166911,sch_run,4.408788,
threads,1,n,1024,nb,32,sch_rec,0.166031,sch_run,4.403576,
threads,2,n,1024,nb,32,sch_rec,0.166118,sch_run,2.258879,
threads,2,n,1024,nb,32,sch_rec,0.166042,sch_run,2.262251,
threads,2,n,1024,nb,32,sch_rec,0.166959,sch_run,2.262150,
threads,2,n,1024,nb,32,sch_rec,0.166206,sch_run,2.258097,
threads,2,n,1024,nb,32,sch_rec,0.167119,sch_run,2.254908,
threads,2,n,1024,nb,32,sch_rec,0.166114,sch_run,2.255555,
threads,2,n,1024,nb,32,sch_rec,0.166765,sch_run,2.258847,
threads,2,n,1024,nb,32,sch_rec,0.166706,sch_run,2.256598,
threads,2,n,1024,nb,32,sch_rec,0.166030,sch_run,2.254102,
threads,2,n,1024,nb,32,sch_rec,0.166877,sch_run,2.253231,
threads,4,n,1024,nb,32,sch_rec,0.166779,sch_run,1.149109,
threads,4,n,1024,nb,32,sch_rec,0.166281,sch_run,1.145832,
threads,4,n,1024,nb,32,sch_rec,0.166694,sch_run,1.149169,
threads,4,n,1024,nb,32,sch_rec,0.166269,sch_run,1.145437,
threads,4,n,1024,nb,32,sch_rec,0.166907,sch_run,1.149102,
threads,4,n,1024,nb,32,sch_rec,0.166151,sch_run,1.144913,
threads,4,n,1024,nb,32,sch_rec,0.166849,sch_run,1.145193,
threads,4,n,1024,nb,32,sch_rec,0.166468,sch_run,1.139657,
threads,4,n,1024,nb,32,sch_rec,0.166945,sch_run,1.139692,
threads,4,n,1024,nb,32,sch_rec,0.166834,sch_run,1.141599,
threads,1,n,1024,nb,64,sch_rec,0.031434,sch_run,4.095905,
threads,1,n,1024,nb,64,sch_rec,0.031657,sch_run,4.097653,
threads,1,n,1024,nb,64,sch_rec,0.031468,sch_run,4.087317,
threads,1,n,1024,nb,64,sch_rec,0.031747,sch_run,4.081652,
threads,1,n,1024,nb,64,sch_rec,0.031498,sch_run,4.079553,
threads,1,n,1024,nb,64,sch_rec,0.031666,sch_run,4.075488,
threads,1,n,1024,nb,64,sch_rec,0.031610,sch_run,4.074757,
threads,1,n,1024,nb,64,sch_rec,0.031521,sch_run,4.073518,
threads,1,n,1024,nb,64,sch_rec,0.031754,sch_run,4.069322,
threads,1,n,1024,nb,64,sch_rec,0.031491,sch_run,4.065524,
threads,2,n,1024,nb,64,sch_rec,0.031615,sch_run,2.040940,
threads,2,n,1024,nb,64,sch_rec,0.031457,sch_run,2.040168,
threads,2,n,1024,nb,64,sch_rec,0.031586,sch_run,2.037615,
threads,2,n,1024,nb,64,sch_rec,0.031592,sch_run,2.038233,
threads,2,n,1024,nb,64,sch_rec,0.031520,sch_run,2.037136,
threads,2,n,1024,nb,64,sch_rec,0.031705,sch_run,2.036166,
threads,2,n,1024,nb,64,sch_rec,0.031545,sch_run,2.034937,
threads,2,n,1024,nb,64,sch_rec,0.031571,sch_run,2.033338,
threads,2,n,1024,nb,64,sch_rec,0.031539,sch_run,2.032639,
threads,2,n,1024,nb,64,sch_rec,0.031610,sch_run,2.030992,
threads,4,n,1024,nb,64,sch_rec,0.031637,sch_run,1.033781,
threads,4,n,1024,nb,64,sch_rec,0.031642,sch_run,1.033206,
threads,4,n,1024,nb,64,sch_rec,0.031740,sch_run,1.032507,
threads,4,n,1024,nb,64,sch_rec,0.031479,sch_run,1.032658,
threads,4,n,1024,nb,64,sch_rec,0.031525,sch_run,1.030101,
threads,4,n,1024,nb,64,sch_rec,0.031672,sch_run,1.028535,
threads,4,n,1024,nb,64,sch_rec,0.031586,sch_run,1.026670,
threads,4,n,1024,nb,64,sch_rec,0.031568,sch_run,1.029016,
threads,4,n,1024,nb,64,sch_rec,0.031504,sch_run,1.024811,
threads,4,n,1024,nb,64,sch_rec,0.031570,sch_run,1.023332,
threads,1,n,1024,nb,128,sch_rec,0.010612,sch_run,4.002574,
threads,1,n,1024,nb,128,sch_rec,0.010561,sch_run,3.990349,
threads,1,n,1024,nb,128,sch_rec,0.010583,sch_run,3.986896,
threads,1,n,1024,nb,128,sch_rec,0.010621,sch_run,3.979149,
threads,1,n,1024,nb,128,sch_rec,0.010547,sch_run,3.975059,
threads,1,n,1024,nb,128,sch_rec,0.010504,sch_run,3.965148,
threads,1,n,1024,nb,128,sch_rec,0.010612,sch_run,3.959618,
threads,1,n,1024,nb,128,sch_rec,0.010510,sch_run,3.948443,
threads,1,n,1024,nb,128,sch_rec,0.010646,sch_run,3.938978,
threads,1,n,1024,nb,128,sch_rec,0.010576,sch_run,3.935445,
