threads,1,n,512,m,1536,nb,16,base,1.748378,
threads,1,n,512,m,1536,nb,16,basebl,1.346486,
threads,1,n,512,m,1536,nb,32,base,1.749188,
threads,1,n,512,m,1536,nb,32,basebl,1.305059,
threads,1,n,512,m,1536,nb,64,base,1.748427,
threads,1,n,512,m,1536,nb,64,basebl,1.307638,
threads,1,n,512,m,1536,nb,128,base,1.748557,
threads,1,n,512,m,1536,nb,128,basebl,1.310492,
threads,1,n,512,m,1536,nb,256,base,1.748181,
threads,1,n,512,m,1536,nb,256,basebl,1.309260,
threads,1,n,512,m,1536,nb,512,base,1.748236,
threads,1,n,512,m,1536,nb,512,basebl,1.308879,
threads,1,n,1024,m,1536,nb,16,base,18.733906,
threads,1,n,1024,m,1536,nb,16,basebl,6.544359,
threads,1,n,1024,m,1536,nb,32,base,18.572618,
threads,1,n,1024,m,1536,nb,32,basebl,5.953333,
threads,1,n,1024,m,1536,nb,64,base,18.480954,
threads,1,n,1024,m,1536,nb,64,basebl,5.759431,
threads,1,n,1024,m,1536,nb,128,base,18.566277,
threads,1,n,1024,m,1536,nb,128,basebl,5.707920,
threads,1,n,1024,m,1536,nb,256,base,18.490891,
threads,1,n,1024,m,1536,nb,256,basebl,5.716115,
threads,1,n,1024,m,1536,nb,512,base,18.426994,
threads,1,n,1024,m,1536,nb,512,basebl,6.030498,
threads,1,n,512,m,1536,nb,16,base,1.814145,
threads,1,n,512,m,1536,nb,16,basebl,1.352166,
threads,1,n,512,m,1536,nb,32,base,1.815221,
threads,1,n,512,m,1536,nb,32,basebl,1.308470,
threads,1,n,512,m,1536,nb,64,base,1.815690,
threads,1,n,512,m,1536,nb,64,basebl,1.307885,
threads,1,n,512,m,1536,nb,128,base,1.814825,
threads,1,n,512,m,1536,nb,128,basebl,1.308830,
threads,1,n,512,m,1536,nb,256,base,1.814386,
threads,1,n,512,m,1536,nb,256,basebl,1.308017,
threads,1,n,512,m,1536,nb,512,base,1.814285,
threads,1,n,512,m,1536,nb,512,basebl,1.315064,
threads,1,n,1024,m,1536,nb,16,base,18.766984,
threads,1,n,1024,m,1536,nb,16,basebl,6.529561,
threads,1,n,1024,m,1536,nb,32,base,18.504003,
