threads,1,n,512,nb,16,stage1,0.182373,stage2,0.096975,stage3,0.228007,lu_inv_blocked,0.507417,
threads,1,n,512,nb,32,stage1,0.181574,stage2,0.096236,stage3,0.220333,lu_inv_blocked,0.498207,
threads,1,n,512,nb,64,stage1,0.180227,stage2,0.096268,stage3,0.216450,lu_inv_blocked,0.492998,
threads,1,n,512,nb,128,stage1,0.181071,stage2,0.097585,stage3,0.218190,lu_inv_blocked,0.496909,
threads,1,n,512,nb,256,stage1,0.179515,stage2,0.097794,stage3,0.218595,lu_inv_blocked,0.495967,
threads,1,n,512,nb,512,stage1,0.174366,stage2,0.097169,stage3,0.213492,lu_inv_blocked,0.485095,
threads,1,n,1024,nb,16,stage1,1.382179,stage2,0.705446,stage3,2.079760,lu_inv_blocked,4.167479,
threads,1,n,1024,nb,32,stage1,1.451154,stage2,0.742565,stage3,2.079795,lu_inv_blocked,4.273594,
threads,1,n,1024,nb,64,stage1,1.402783,stage2,0.725944,stage3,1.951627,lu_inv_blocked,4.080449,
threads,1,n,1024,nb,128,stage1,1.378221,stage2,0.710262,stage3,1.925194,lu_inv_blocked,4.013771,
threads,1,n,1024,nb,256,stage1,1.342694,stage2,0.683688,stage3,1.853172,lu_inv_blocked,3.879648,
threads,1,n,1024,nb,512,stage1,1.319337,stage2,0.660267,stage3,1.848649,lu_inv_blocked,3.828346,
threads,1,n,512,nb,16,stage1,0.181830,stage2,0.097017,stage3,0.225668,lu_inv_blocked,0.504591,
threads,1,n,512,nb,32,stage1,0.181488,stage2,0.095450,stage3,0.218519,lu_inv_blocked,0.495518,
threads,1,n,512,nb,64,stage1,0.180095,stage2,0.096032,stage3,0.216020,lu_inv_blocked,0.492213,
threads,1,n,512,nb,128,stage1,0.180719,stage2,0.097399,stage3,0.217765,lu_inv_blocked,0.495946,
threads,1,n,512,nb,256,stage1,0.179135,stage2,0.097634,stage3,0.218074,lu_inv_blocked,0.494929,
threads,1,n,512,nb,512,stage1,0.174172,stage2,0.097219,stage3,0.213536,lu_inv_blocked,0.485003,
threads,1,n,1024,nb,16,stage1,1.376862,stage2,0.702411,stage3,2.069237,lu_inv_blocked,4.148604,
threads,1,n,1024,nb,32,stage1,1.444704,stage2,0.742638,stage3,2.057368,lu_inv_blocked,4.244799,
threads,1,n,1024,nb,64,stage1,1.397755,stage2,0.727020,stage3,1.978892,lu_inv_blocked,4.103759,
threads,1,n,1024,nb,128,stage1,1.382853,stage2,0.708954,stage3,1.925284,lu_inv_blocked,4.017185,
threads,1,n,1024,nb,256,stage1,1.339538,stage2,0.682013,stage3,1.847525,lu_inv_blocked,3.869172,
threads,1,n,1024,nb,512,stage1,1.316308,stage2,0.659954,stage3,1.845103,lu_inv_blocked,3.821457,
threads,1,n,512,nb,16,stage1,0.181787,stage2,0.096731,stage3,0.225603,lu_inv_blocked,0.504200,
threads,1,n,512,nb,32,stage1,0.180674,stage2,0.095499,stage3,0.218605,lu_inv_blocked,0.494840,
threads,1,n,512,nb,64,stage1,0.179967,stage2,0.096039,stage3,0.215791,lu_inv_blocked,0.491858,
threads,1,n,512,nb,128,stage1,0.180774,stage2,0.097435,stage3,0.217624,lu_inv_blocked,0.495900,
threads,1,n,512,nb,256,stage1,0.179361,stage2,0.097669,stage3,0.217763,lu_inv_blocked,0.494864,
threads,1,n,512,nb,512,stage1,0.174177,stage2,0.097106,stage3,0.213497,lu_inv_blocked,0.484849,
threads,1,n,1024,nb,16,stage1,1.378525,stage2,0.703258,stage3,2.065889,lu_inv_blocked,4.147771,
threads,1,n,1024,nb,32,stage1,1.447094,stage2,0.737809,stage3,2.024503,lu_inv_blocked,4.209501,
threads,1,n,1024,nb,64,stage1,1.393067,stage2,0.721824,stage3,1.951141,lu_inv_blocked,4.066127,
threads,1,n,1024,nb,128,stage1,1.376423,stage2,0.705494,stage3,1.914077,lu_inv_blocked,3.996090,
threads,1,n,1024,nb,256,stage1,1.348289,stage2,0.682805,stage3,1.851542,lu_inv_blocked,3.882736,
threads,1,n,1024,nb,512,stage1,1.315903,stage2,0.660250,stage3,1.846341,lu_inv_blocked,3.822590,
threads,1,n,512,nb,16,stage1,0.181380,stage2,0.096294,stage3,0.224735,lu_inv_blocked,0.502476,
threads,1,n,512,nb,32,stage1,0.180383,stage2,0.095692,stage3,0.218255,lu_inv_blocked,0.494393,
threads,1,n,512,nb,64,stage1,0.179843,stage2,0.095884,stage3,0.215771,lu_inv_blocked,0.491565,
threads,1,n,512,nb,128,stage1,0.180634,stage2,0.097385,stage3,0.217421,lu_inv_blocked,0.495505,
threads,1,n,512,nb,256,stage1,0.179113,stage2,0.097598,stage3,0.217879,lu_inv_blocked,0.494662,
threads,1,n,512,nb,512,stage1,0.174188,stage2,0.097147,stage3,0.213494,lu_inv_blocked,0.484904,
threads,1,n,1024,nb,16,stage1,1.377300,stage2,0.702772,stage3,2.068494,lu_inv_blocked,4.148665,
threads,1,n,1024,nb,32,stage1,1.451060,stage2,0.741468,stage3,2.065023,lu_inv_blocked,4.257646,
threads,1,n,1024,nb,64,stage1,1.394731,stage2,0.725721,stage3,1.964208,lu_inv_blocked,4.084755,
threads,1,n,1024,nb,128,stage1,1.377153,stage2,0.706779,stage3,1.918267,lu_inv_blocked,4.002294,
threads,1,n,1024,nb,256,stage1,1.339291,stage2,0.682444,stage3,1.848348,lu_inv_blocked,3.870180,
threads,1,n,1024,nb,512,stage1,1.318727,stage2,0.660956,stage3,1.847591,lu_inv_blocked,3.827375,
threads,1,n,512,nb,16,stage1,0.181218,stage2,0.096218,stage3,0.224903,lu_inv_blocked,0.502410,
threads,1,n,512,nb,32,stage1,0.180620,stage2,0.095383,stage3,0.218166,lu_inv_blocked,0.494233,
threads,1,n,512,nb,64,stage1,0.179858,stage2,0.096042,stage3,0.215863,lu_inv_blocked,0.491828,
threads,1,n,512,nb,128,stage1,0.180593,stage2,0.097421,stage3,0.217346,lu_inv_blocked,0.495433,
threads,1,n,512,nb,256,stage1,0.179072,stage2,0.097703,stage3,0.217863,lu_inv_blocked,0.494710,
threads,1,n,512,nb,512,stage1,0.174636,stage2,0.097245,stage3,0.213987,lu_inv_blocked,0.485941,
threads,1,n,1024,nb,16,stage1,1.378053,stage2,0.702588,stage3,2.069268,lu_inv_blocked,4.150005,
threads,1,n,1024,nb,32,stage1,1.449281,stage2,0.742131,stage3,2.063878,lu_inv_blocked,4.255377,
threads,1,n,1024,nb,64,stage1,1.407088,stage2,0.728310,stage3,1.993921,lu_inv_blocked,4.129418,
threads,1,n,1024,nb,128,stage1,1.390651,stage2,0.707579,stage3,1.917190,lu_inv_blocked,4.015519,
threads,1,n,1024,nb,256,stage1,1.348196,stage2,0.682273,stage3,1.849148,lu_inv_blocked,3.879714,
threads,1,n,1024,nb,512,stage1,1.317828,stage2,0.661309,stage3,1.848523,lu_inv_blocked,3.827759,
threads,1,n,512,nb,16,stage1,0.181129,stage2,0.096297,stage3,0.225185,lu_inv_blocked,0.502675,
threads,1,n,512,nb,32,stage1,0.181912,stage2,0.095855,stage3,0.219310,lu_inv_blocked,0.497143,
threads,1,n,512,nb,64,stage1,0.180222,stage2,0.096102,stage3,0.216301,lu_inv_blocked,0.492692,
threads,1,n,512,nb,128,stage1,0.180924,stage2,0.097582,stage3,0.217658,lu_inv_blocked,0.496234,
threads,1,n,512,nb,256,stage1,0.179303,stage2,0.097773,stage3,0.218226,lu_inv_blocked,0.495373,
threads,1,n,512,nb,512,stage1,0.174301,stage2,0.097163,stage3,0.213622,lu_inv_blocked,0.485162,
threads,1,n,1024,nb,16,stage1,1.380455,stage2,0.705444,stage3,2.068175,lu_inv_blocked,4.154171,
threads,1,n,1024,nb,32,stage1,1.444757,stage2,0.737921,stage3,2.040387,lu_inv_blocked,4.223157,
threads,1,n,1024,nb,64,stage1,1.395302,stage2,0.723682,stage3,1.955621,lu_inv_blocked,4.074703,
threads,1,n,1024,nb,128,stage1,1.392498,stage2,0.707629,stage3,1.919555,lu_inv_blocked,4.019779,
threads,1,n,1024,nb,256,stage1,1.342095,stage2,0.683470,stage3,1.851188,lu_inv_blocked,3.876853,
threads,1,n,1024,nb,512,stage1,1.318599,stage2,0.662426,stage3,1.848471,lu_inv_blocked,3.829594,
threads,1,n,16,nb,16,stage1,0.000074,stage2,0.000060,stage3,0.000029,lu_inv_blocked,0.000198,
threads,1,n,32,nb,16,stage1,0.000286,stage2,0.000210,stage3,0.000103,lu_inv_blocked,0.000633,
threads,1,n,32,nb,32,stage1,0.000171,stage2,0.000151,stage3,0.000067,lu_inv_blocked,0.000411,
threads,1,n,64,nb,16,stage1,0.000914,stage2,0.000568,stage3,0.000451,lu_inv_blocked,0.001959,
threads,1,n,64,nb,32,stage1,0.000846,stage2,0.000593,stage3,0.000445,lu_inv_blocked,0.001905,
threads,1,n,64,nb,64,stage1,0.000847,stage2,0.000651,stage3,0.000435,lu_inv_blocked,0.001959,
threads,1,n,128,nb,16,stage1,0.004532,stage2,0.002703,stage3,0.003486,lu_inv_blocked,0.010748,
threads,1,n,128,nb,32,stage1,0.004467,stage2,0.002720,stage3,0.003384,lu_inv_blocked,0.010599,
threads,1,n,128,nb,64,stage1,0.004440,stage2,0.002830,stage3,0.003441,lu_inv_blocked,0.010745,
threads,1,n,128,nb,128,stage1,0.004246,stage2,0.003020,stage3,0.003383,lu_inv_blocked,0.010679,
threads,1,n,256,nb,16,stage1,0.027077,stage2,0.015044,stage3,0.027354,lu_inv_blocked,0.069516,
threads,1,n,256,nb,32,stage1,0.026886,stage2,0.014993,stage3,0.027161,lu_inv_blocked,0.069079,
threads,1,n,256,nb,64,stage1,0.026605,stage2,0.015056,stage3,0.026639,lu_inv_blocked,0.068334,
threads,1,n,256,nb,128,stage1,0.026570,stage2,0.015494,stage3,0.026899,lu_inv_blocked,0.068998,
threads,1,n,256,nb,256,stage1,0.025967,stage2,0.016281,stage3,0.027020,lu_inv_blocked,0.069311,
threads,1,n,16,nb,16,stage1,0.000068,stage2,0.000061,stage3,0.000028,lu_inv_blocked,0.000193,
threads,1,n,32,nb,16,stage1,0.000283,stage2,0.000211,stage3,0.000103,lu_inv_blocked,0.000629,
threads,1,n,32,nb,32,stage1,0.000169,stage2,0.000151,stage3,0.000067,lu_inv_blocked,0.000411,
threads,1,n,64,nb,16,stage1,0.001090,stage2,0.000569,stage3,0.000453,lu_inv_blocked,0.002140,
threads,1,n,64,nb,32,stage1,0.000841,stage2,0.000591,stage3,0.000442,lu_inv_blocked,0.001897,
threads,1,n,64,nb,64,stage1,0.000799,stage2,0.000851,stage3,0.000435,lu_inv_blocked,0.002113,
threads,1,n,128,nb,16,stage1,0.004534,stage2,0.002703,stage3,0.003474,lu_inv_blocked,0.010739,
threads,1,n,128,nb,32,stage1,0.004536,stage2,0.002720,stage3,0.003373,lu_inv_blocked,0.010658,
threads,1,n,128,nb,64,stage1,0.004473,stage2,0.002822,stage3,0.003361,lu_inv_blocked,0.010685,
threads,1,n,128,nb,128,stage1,0.004194,stage2,0.003019,stage3,0.003385,lu_inv_blocked,0.010626,
threads,1,n,256,nb,16,stage1,0.027138,stage2,0.015076,stage3,0.027623,lu_inv_blocked,0.069879,
threads,1,n,256,nb,32,stage1,0.026721,stage2,0.014931,stage3,0.026824,lu_inv_blocked,0.068515,
threads,1,n,256,nb,64,stage1,0.026753,stage2,0.015095,stage3,0.026810,lu_inv_blocked,0.068694,
threads,1,n,256,nb,128,stage1,0.026473,stage2,0.015451,stage3,0.026763,lu_inv_blocked,0.068723,
threads,1,n,256,nb,256,stage1,0.025966,stage2,0.016293,stage3,0.026971,lu_inv_blocked,0.069269,
threads,1,n,16,nb,16,stage1,0.000051,stage2,0.000041,stage3,0.000020,lu_inv_blocked,0.000138,
threads,1,n,32,nb,16,stage1,0.000192,stage2,0.000142,stage3,0.000068,lu_inv_blocked,0.000425,
threads,1,n,32,nb,32,stage1,0.000290,stage2,0.000151,stage3,0.000067,lu_inv_blocked,0.000535,
threads,1,n,64,nb,16,stage1,0.000867,stage2,0.000568,stage3,0.000451,lu_inv_blocked,0.001908,
threads,1,n,64,nb,32,stage1,0.000844,stage2,0.000593,stage3,0.000443,lu_inv_blocked,0.001903,
threads,1,n,64,nb,64,stage1,0.000795,stage2,0.000650,stage3,0.000433,lu_inv_blocked,0.001901,
threads,1,n,128,nb,16,stage1,0.004528,stage2,0.002781,stage3,0.003458,lu_inv_blocked,0.010798,
threads,1,n,128,nb,32,stage1,0.004466,stage2,0.002750,stage3,0.003372,lu_inv_blocked,0.010618,
threads,1,n,128,nb,64,stage1,0.004379,stage2,0.002819,stage3,0.003373,lu_inv_blocked,0.010599,
threads,1,n,128,nb,128,stage1,0.004204,stage2,0.003131,stage3,0.003354,lu_inv_blocked,0.010720,
threads,1,n,256,nb,16,stage1,0.027126,stage2,0.015048,stage3,0.027442,lu_inv_blocked,0.069652,
threads,1,n,256,nb,32,stage1,0.026691,stage2,0.014901,stage3,0.026716,lu_inv_blocked,0.068351,
threads,1,n,256,nb,64,stage1,0.027112,stage2,0.015222,stage3,0.026910,lu_inv_blocked,0.069284,
threads,1,n,256,nb,128,stage1,0.026317,stage2,0.015475,stage3,0.026676,lu_inv_blocked,0.068504,
threads,1,n,256,nb,256,stage1,0.025923,stage2,0.016256,stage3,0.026924,lu_inv_blocked,0.069141,
threads,1,n,16,nb,16,stage1,0.000048,stage2,0.000041,stage3,0.000021,lu_inv_blocked,0.000136,
threads,1,n,32,nb,16,stage1,0.000188,stage2,0.000141,stage3,0.000068,lu_inv_blocked,0.000417,
threads,1,n,32,nb,32,stage1,0.000168,stage2,0.000149,stage3,0.000066,lu_inv_blocked,0.000403,
threads,1,n,64,nb,16,stage1,0.000863,stage2,0.000566,stage3,0.000450,lu_inv_blocked,0.001899,
threads,1,n,64,nb,32,stage1,0.000840,stage2,0.000589,stage3,0.000440,lu_inv_blocked,0.001890,
threads,1,n,64,nb,64,stage1,0.000793,stage2,0.000649,stage3,0.000432,lu_inv_blocked,0.001893,
threads,1,n,128,nb,16,stage1,0.004531,stage2,0.002807,stage3,0.003437,lu_inv_blocked,0.010801,
threads,1,n,128,nb,32,stage1,0.004499,stage2,0.002719,stage3,0.003357,lu_inv_blocked,0.010602,
threads,1,n,128,nb,64,stage1,0.004392,stage2,0.002819,stage3,0.003369,lu_inv_blocked,0.010606,
threads,1,n,128,nb,128,stage1,0.004192,stage2,0.003020,stage3,0.003385,lu_inv_blocked,0.010626,
threads,1,n,256,nb,16,stage1,0.027111,stage2,0.015129,stage3,0.027646,lu_inv_blocked,0.069923,
threads,1,n,256,nb,32,stage1,0.026803,stage2,0.014881,stage3,0.026770,lu_inv_blocked,0.068494,
threads,1,n,256,nb,64,stage1,0.026597,stage2,0.015093,stage3,0.026734,lu_inv_blocked,0.068463,
threads,1,n,256,nb,128,stage1,0.026385,stage2,0.015497,stage3,0.026801,lu_inv_blocked,0.068718,
threads,1,n,256,nb,256,stage1,0.025995,stage2,0.016238,stage3,0.026985,lu_inv_blocked,0.069258,
threads,1,n,16,nb,16,stage1,0.000052,stage2,0.000041,stage3,0.000021,lu_inv_blocked,0.000140,
threads,1,n,32,nb,16,stage1,0.000188,stage2,0.000141,stage3,0.000068,lu_inv_blocked,0.000418,
threads,1,n,32,nb,32,stage1,0.000167,stage2,0.000150,stage3,0.000065,lu_inv_blocked,0.000401,
threads,1,n,64,nb,16,stage1,0.000861,stage2,0.000567,stage3,0.000450,lu_inv_blocked,0.001897,
threads,1,n,64,nb,32,stage1,0.000839,stage2,0.000589,stage3,0.000439,lu_inv_blocked,0.001888,
threads,1,n,64,nb,64,stage1,0.000791,stage2,0.000649,stage3,0.000431,lu_inv_blocked,0.001890,
threads,1,n,128,nb,16,stage1,0.004641,stage2,0.002703,stage3,0.003446,lu_inv_blocked,0.010818,
threads,1,n,128,nb,32,stage1,0.004473,stage2,0.002720,stage3,0.003448,lu_inv_blocked,0.010669,
threads,1,n,128,nb,64,stage1,0.004386,stage2,0.002850,stage3,0.003350,lu_inv_blocked,0.010612,
threads,1,n,128,nb,128,stage1,0.006338,stage2,0.004578,stage3,0.005032,lu_inv_blocked,0.015990,
threads,1,n,256,nb,16,stage1,0.027203,stage2,0.015061,stage3,0.027498,lu_inv_blocked,0.069797,
threads,1,n,256,nb,32,stage1,0.026812,stage2,0.014926,stage3,0.026825,lu_inv_blocked,0.068601,
threads,1,n,256,nb,64,stage1,0.026608,stage2,0.015112,stage3,0.026698,lu_inv_blocked,0.068452,
threads,1,n,256,nb,128,stage1,0.026337,stage2,0.015420,stage3,0.026736,lu_inv_blocked,0.068531,
threads,1,n,256,nb,256,stage1,0.025936,stage2,0.016243,stage3,0.026965,lu_inv_blocked,0.069182,
threads,1,n,16,nb,16,stage1,0.000050,stage2,0.000041,stage3,0.000020,lu_inv_blocked,0.000138,
threads,1,n,32,nb,16,stage1,0.000190,stage2,0.000141,stage3,0.000067,lu_inv_blocked,0.000419,
threads,1,n,32,nb,32,stage1,0.000169,stage2,0.000150,stage3,0.000066,lu_inv_blocked,0.000405,
threads,1,n,64,nb,16,stage1,0.000864,stage2,0.000568,stage3,0.000450,lu_inv_blocked,0.001903,
threads,1,n,64,nb,32,stage1,0.000838,stage2,0.000590,stage3,0.000440,lu_inv_blocked,0.001887,
threads,1,n,64,nb,64,stage1,0.000793,stage2,0.000649,stage3,0.000432,lu_inv_blocked,0.001894,
threads,1,n,128,nb,16,stage1,0.004525,stage2,0.002703,stage3,0.003554,lu_inv_blocked,0.010810,
threads,1,n,128,nb,32,stage1,0.004494,stage2,0.002719,stage3,0.003387,lu_inv_blocked,0.010626,
threads,1,n,128,nb,64,stage1,0.004475,stage2,0.002818,stage3,0.003352,lu_inv_blocked,0.010673,
threads,1,n,128,nb,128,stage1,0.004192,stage2,0.003017,stage3,0.003352,lu_inv_blocked,0.010588,
threads,1,n,256,nb,16,stage1,0.027112,stage2,0.015088,stage3,0.027512,lu_inv_blocked,0.069751,
threads,1,n,256,nb,32,stage1,0.026791,stage2,0.014888,stage3,0.026805,lu_inv_blocked,0.068525,
threads,1,n,256,nb,64,stage1,0.026712,stage2,0.015080,stage3,0.026751,lu_inv_blocked,0.068580,
threads,1,n,256,nb,128,stage1,0.026426,stage2,0.015498,stage3,0.026866,lu_inv_blocked,0.068828,
threads,1,n,256,nb,256,stage1,0.025966,stage2,0.016282,stage3,0.026942,lu_inv_blocked,0.069231,
threads,1,n,16,nb,16,stage1,0.000051,stage2,0.000041,stage3,0.000021,lu_inv_blocked,0.000140,
threads,1,n,32,nb,16,stage1,0.000189,stage2,0.000142,stage3,0.000067,lu_inv_blocked,0.000419,
threads,1,n,32,nb,32,stage1,0.000168,stage2,0.000150,stage3,0.000065,lu_inv_blocked,0.000403,
threads,1,n,64,nb,16,stage1,0.000864,stage2,0.000566,stage3,0.000449,lu_inv_blocked,0.001898,
threads,1,n,64,nb,32,stage1,0.000841,stage2,0.000590,stage3,0.000441,lu_inv_blocked,0.001892,
threads,1,n,64,nb,64,stage1,0.000794,stage2,0.000649,stage3,0.000431,lu_inv_blocked,0.001893,
threads,1,n,128,nb,16,stage1,0.004546,stage2,0.002708,stage3,0.003547,lu_inv_blocked,0.010828,
threads,1,n,128,nb,32,stage1,0.004499,stage2,0.002718,stage3,0.003356,lu_inv_blocked,0.010597,
threads,1,n,128,nb,64,stage1,0.004452,stage2,0.002834,stage3,0.003407,lu_inv_blocked,0.010718,
threads,1,n,128,nb,128,stage1,0.004222,stage2,0.003071,stage3,0.003368,lu_inv_blocked,0.010690,
threads,1,n,256,nb,16,stage1,0.027108,stage2,0.015047,stage3,0.027550,lu_inv_blocked,0.069740,
threads,1,n,256,nb,32,stage1,0.027047,stage2,0.014909,stage3,0.026833,lu_inv_blocked,0.068832,
threads,1,n,256,nb,64,stage1,0.026744,stage2,0.015200,stage3,0.026934,lu_inv_blocked,0.068915,
threads,1,n,256,nb,128,stage1,0.026506,stage2,0.015416,stage3,0.026826,lu_inv_blocked,0.068786,
threads,1,n,256,nb,256,stage1,0.026006,stage2,0.016329,stage3,0.027012,lu_inv_blocked,0.069385,
threads,1,n,16,nb,16,stage1,0.000049,stage2,0.000041,stage3,0.000021,lu_inv_blocked,0.000137,
threads,1,n,32,nb,16,stage1,0.000187,stage2,0.000142,stage3,0.000066,lu_inv_blocked,0.000414,
threads,1,n,32,nb,32,stage1,0.000168,stage2,0.000150,stage3,0.000064,lu_inv_blocked,0.000402,
threads,1,n,64,nb,16,stage1,0.000862,stage2,0.000568,stage3,0.000450,lu_inv_blocked,0.001900,
threads,1,n,64,nb,32,stage1,0.000839,stage2,0.000590,stage3,0.000439,lu_inv_blocked,0.001888,
threads,1,n,64,nb,64,stage1,0.000791,stage2,0.000649,stage3,0.000430,lu_inv_blocked,0.001890,
threads,1,n,128,nb,16,stage1,0.004557,stage2,0.002702,stage3,0.003436,lu_inv_blocked,0.010719,
threads,1,n,128,nb,32,stage1,0.004582,stage2,0.002717,stage3,0.003384,lu_inv_blocked,0.010712,
threads,1,n,128,nb,64,stage1,0.004510,stage2,0.002818,stage3,0.003377,lu_inv_blocked,0.010735,
threads,1,n,128,nb,128,stage1,0.004196,stage2,0.003018,stage3,0.003363,lu_inv_blocked,0.010601,
threads,1,n,256,nb,16,stage1,0.027145,stage2,0.015037,stage3,0.027530,lu_inv_blocked,0.069749,
threads,1,n,256,nb,32,stage1,0.026804,stage2,0.014907,stage3,0.026865,lu_inv_blocked,0.068616,
threads,1,n,256,nb,64,stage1,0.026685,stage2,0.015053,stage3,0.026646,lu_inv_blocked,0.068424,
threads,1,n,256,nb,128,stage1,0.026353,stage2,0.015425,stage3,0.026682,lu_inv_blocked,0.068496,
threads,1,n,256,nb,256,stage1,0.025981,stage2,0.016257,stage3,0.026954,lu_inv_blocked,0.069231,
threads,1,n,16,nb,16,stage1,0.000050,stage2,0.000041,stage3,0.000020,lu_inv_blocked,0.000138,
threads,1,n,32,nb,16,stage1,0.000188,stage2,0.000141,stage3,0.000067,lu_inv_blocked,0.000417,
threads,1,n,32,nb,32,stage1,0.000168,stage2,0.000150,stage3,0.000065,lu_inv_blocked,0.000402,
threads,1,n,64,nb,16,stage1,0.000863,stage2,0.000567,stage3,0.000450,lu_inv_blocked,0.001900,
